3699	7	1.0
1055	8	1.0
1054	1	1.0
2385	2	1.0
2384	7	1.0
1053	3	1.0
2383	2	1.0
1051	1	1.0
2382	2	1.0
1050	6	1.0
2381	2	1.0
2380	2	1.0
31522	1	1.0
80572	2	1.0
1049	5	1.0
2379	2	1.0
1047	5	1.0
2378	2	1.0
1046	1	1.0
2377	11	1.0
2376	5	1.0
104780	7	1.0
102123	5	1.0
1066	2	1.0
2396	2	1.0
73386	3	1.0
1064	4	1.0
2395	2	1.0
2394	4	1.0
2393	5	1.0
2392	10	1.0
96020	1	1.0
1061	8	1.0
2391	3	1.0
1060	2	1.0
25746	1	1.0
2390	2	1.0
37739	1	1.0
170289	5	1.0
1059	1	1.0
2389	3	1.0
2388	1	1.0
1057	2	1.0
1056	1	1.0
2387	2	1.0
37731	3	1.0
36401	2	1.0
37733	5	1.0
60074	5	1.0
103449	3	1.0
60072	5	1.0
37736	1	1.0
139415	3	1.0
1077	2	1.0
25752	2	1.0
25753	1	1.0
1073	10	1.0
25757	1	1.0
37727	5	1.0
37729	4	1.0
1068	3	1.0
2399	7	1.0
25750	2	1.0
2398	2	1.0
102125	5	1.0
85367	2	1.0
37720	3	1.0
128736	1	1.0
1080	2	1.0
104760	5	1.0
1088	1	1.0
1086	3	1.0
1085	7	1.0
1084	3	1.0
1083	2	1.0
1082	1	1.0
1081	2	1.0
1079	2	1.0
1078	2	1.0
85399	2	1.0
85397	13	1.0
56837	2	1.0
141749	1	1.0
85394	6	1.0
1091	2	1.0
1090	1	1.0
98697	7	1.0
1097	10	1.0
1096	1	1.0
1095	1	1.0
1094	1	1.0
1093	1	1.0
1092	3	1.0
116738	7	1.0
1089	3	1.0
170297	5	1.0
102165	2	1.0
42285	11	1.0
68835	7	1.0
67508	5	1.0
8502	1	1.0
8500	5	1.0
116799	2	1.0
68848	7	1.0
201	1	1.0
202	1	1.0
203	2	1.0
204	5	1.0
205	2	1.0
206	6	1.0
207	1	1.0
157270	2	1.0
208	5	1.0
209	1	1.0
56869	2	1.0
8512	2	1.0
8511	2	1.0
114126	6	1.0
81831	2	1.0
210	16	1.0
96084	1	1.0
212	7	1.0
213	1	1.0
214	1	1.0
116797	1	1.0
215	1	1.0
216	2	1.0
217	1	1.0
93805	5	1.0
8506	12	1.0
218	2	1.0
219	1	1.0
8507	3	1.0
141718	2	1.0
103483	11	1.0
8521	1	1.0
67534	2	1.0
66203	2	1.0
96079	5	1.0
81819	1	1.0
55553	2	1.0
220	11	1.0
222	1	1.0
223	2	1.0
224	2	1.0
79501	3	1.0
225	1	1.0
55555	1	1.0
227	5	1.0
228	2	1.0
229	1	1.0
8518	1	1.0
157296	7	1.0
102084	5	1.0
8530	1	1.0
8531	5	1.0
98607	5	1.0
102088	5	1.0
8534	7	1.0
7202	11	1.0
8535	1	1.0
36363	2	1.0
98604	4	1.0
8532	1	1.0
8533	1	1.0
61323	2	1.0
230	1	1.0
231	7	1.0
61319	1	1.0
86628	5	1.0
232	2	1.0
114074	1	1.0
233	1	1.0
234	2	1.0
235	2	1.0
236	5	1.0
237	2	1.0
238	7	1.0
239	4	1.0
141688	3	1.0
8528	2	1.0
48342	2	1.0
140359	7	1.0
8526	7	1.0
8529	2	1.0
73319	2	1.0
8542	2	1.0
7211	2	1.0
74647	2	1.0
63992	1	1.0
7212	2	1.0
7215	7	1.0
49666	1	1.0
62662	6	1.0
165645	2	1.0
59014	5	1.0
240	8	1.0
241	10	1.0
188301	5	1.0
242	1	1.0
243	10	1.0
59016	3	1.0
114066	6	1.0
246	6	1.0
247	3	1.0
248	2	1.0
59018	1	1.0
249	1	1.0
7206	2	1.0
50685	2	1.0
7205	7	1.0
7209	2	1.0
114060	3	1.0
139385	7	1.0
7222	2	1.0
128695	16	1.0
102066	11	1.0
48326	1	1.0
7223	1	1.0
98623	5	1.0
73323	5	1.0
7225	6	1.0
73321	5	1.0
59022	7	1.0
61348	2	1.0
250	10	1.0
252	2	1.0
165671	6	1.0
253	1	1.0
254	1	1.0
255	2	1.0
256	2	1.0
257	12	1.0
258	7	1.0
35015	7	1.0
59026	2	1.0
85316	4	1.0
259	3	1.0
86644	5	1.0
176329	2	1.0
7217	3	1.0
48322	2	1.0
7216	3	1.0
102058	4	1.0
7219	1	1.0
49651	5	1.0
7218	1	1.0
48319	5	1.0
49649	5	1.0
61350	5	1.0
49647	10	1.0
7235	5	1.0
38992	1	1.0
74668	5	1.0
7234	1	1.0
61352	3	1.0
7236	9	1.0
260	5	1.0
262	10	1.0
263	1	1.0
102070	2	1.0
265	1	1.0
266	1	1.0
267	2	1.0
114044	11	1.0
59037	5	1.0
269	1	1.0
75985	5	1.0
7228	4	1.0
87960	6	1.0
8574	4	1.0
110501	5	1.0
8575	2	1.0
7243	1	1.0
8578	5	1.0
48304	7	1.0
166946	1	1.0
7245	11	1.0
126090	4	1.0
74677	6	1.0
7248	5	1.0
8577	6	1.0
7247	7	1.0
73344	3	1.0
72011	1	1.0
271	1	1.0
8571	2	1.0
272	2	1.0
273	1	1.0
26999	7	1.0
275	2	1.0
276	2	1.0
278	2	1.0
86668	6	1.0
279	1	1.0
60037	1	1.0
85334	5	1.0
7238	1	1.0
141646	2	1.0
7255	2	1.0
7254	1	1.0
97304	1	1.0
7257	2	1.0
7256	7	1.0
8587	6	1.0
97306	2	1.0
74688	1	1.0
7259	1	1.0
8588	1	1.0
7258	2	1.0
74685	5	1.0
280	1	1.0
98633	5	1.0
281	2	1.0
74683	2	1.0
8581	6	1.0
126088	4	1.0
282	1	1.0
283	3	1.0
8582	6	1.0
284	5	1.0
7251	1	1.0
285	1	1.0
287	2	1.0
288	5	1.0
289	2	1.0
60046	1	1.0
60040	5	1.0
7264	2	1.0
8596	2	1.0
7263	1	1.0
7266	2	1.0
7265	1	1.0
165639	2	1.0
96007	5	1.0
74698	2	1.0
165635	8	1.0
26974	1	1.0
74696	6	1.0
290	3	1.0
291	1	1.0
111817	1	1.0
96004	5	1.0
292	5	1.0
99992	3	1.0
7260	2	1.0
293	5	1.0
8593	5	1.0
294	2	1.0
295	2	1.0
7262	5	1.0
8591	7	1.0
296	2	1.0
7261	2	1.0
298	1	1.0
177615	2	1.0
142997	4	1.0
141668	1	1.0
85354	5	1.0
111800	2	1.0
61394	2	1.0
127390	4	1.0
97328	2	1.0
154975	2	1.0
26985	5	1.0
60069	7	1.0
56805	2	1.0
85342	5	1.0
138036	5	1.0
56801	5	1.0
159811	4	1.0
7285	1	1.0
134515	7	1.0
110541	5	1.0
159817	6	1.0
54190	1	1.0
78160	2	1.0
44828	2	1.0
7282	2	1.0
93790	1	1.0
80489	3	1.0
66171	9	1.0
176389	7	1.0
47099	1	1.0
51927	11	1.0
7297	2	1.0
134524	6	1.0
7299	1	1.0
51925	1	1.0
109569	5	1.0
91128	2	1.0
91126	1	1.0
7293	2	1.0
134528	2	1.0
7292	2	1.0
7294	2	1.0
163072	4	1.0
80478	6	1.0
51931	1	1.0
50601	7	1.0
51935	5	1.0
51939	5	1.0
66198	1	1.0
51937	11	1.0
135861	2	1.0
187031	5	1.0
50610	2	1.0
50613	11	1.0
111844	5	1.0
92475	6	1.0
133217	2	1.0
78174	2	1.0
3704	5	1.0
3705	5	1.0
3706	17	1.0
3707	1	1.0
3708	11	1.0
3709	11	1.0
3700	1	1.0
48394	1	1.0
3701	3	1.0
3702	5	1.0
3703	5	1.0
109596	4	1.0
110586	2	1.0
164367	1	1.0
135803	5	1.0
3715	2	1.0
3716	5	1.0
3719	2	1.0
121231	11	1.0
3710	5	1.0
110591	11	1.0
48385	2	1.0
3711	1	1.0
3712	2	1.0
3713	1	1.0
152372	11	1.0
3714	1	1.0
36397	7	1.0
135815	5	1.0
92494	2	1.0
3727	11	1.0
3728	3	1.0
47044	5	1.0
3723	1	1.0
3724	1	1.0
3725	4	1.0
176371	9	1.0
109578	5	1.0
99917	14	1.0
109576	2	1.0
99910	5	1.0
163056	5	1.0
3737	1	1.0
2405	5	1.0
2404	5	1.0
3738	1	1.0
3739	2	1.0
2403	5	1.0
2402	5	1.0
2401	16	1.0
2400	10	1.0
3730	1	1.0
3731	1	1.0
3732	11	1.0
2409	5	1.0
3733	1	1.0
2408	2	1.0
2407	2	1.0
3735	3	1.0
2406	5	1.0
50658	6	1.0
3736	1	1.0
74624	7	1.0
110553	5	1.0
49688	5	1.0
62644	1	1.0
164375	2	1.0
2416	2	1.0
2415	1	1.0
2414	5	1.0
2413	2	1.0
2412	5	1.0
2411	5	1.0
2410	5	1.0
3740	5	1.0
3741	3	1.0
3742	1	1.0
3743	2	1.0
3744	5	1.0
3745	5	1.0
2419	1	1.0
3746	1	1.0
75947	6	1.0
2418	2	1.0
3747	1	1.0
2417	2	1.0
108188	5	1.0
67665	6	1.0
3760	2	1.0
3761	5	1.0
66335	4	1.0
2430	7	1.0
122490	5	1.0
53022	5	1.0
2427	5	1.0
54354	6	1.0
2424	2	1.0
2423	2	1.0
2422	5	1.0
55687	6	1.0
2421	5	1.0
53024	6	1.0
3751	4	1.0
3752	7	1.0
3754	7	1.0
3755	1	1.0
157122	1	1.0
3756	1	1.0
3758	1	1.0
2428	11	1.0
157108	2	1.0
3770	11	1.0
3771	5	1.0
43684	2	1.0
108192	1	1.0
1105	11	1.0
2436	2	1.0
2435	1	1.0
108190	7	1.0
1104	1	1.0
1103	1	1.0
2433	1	1.0
2432	1	1.0
1101	5	1.0
78316	1	1.0
1100	5	1.0
2431	2	1.0
3763	5	1.0
3764	5	1.0
3765	3	1.0
3766	5	1.0
3767	5	1.0
3768	5	1.0
3769	5	1.0
2439	1	1.0
157110	2	1.0
43677	1	1.0
41014	3	1.0
92643	10	1.0
3783	3	1.0
1121	1	1.0
145150	2	1.0
1120	2	1.0
2451	11	1.0
2450	7	1.0
54372	3	1.0
43679	11	1.0
31696	5	1.0
2448	11	1.0
1117	1	1.0
1116	1	1.0
31698	7	1.0
2447	2	1.0
2446	11	1.0
2445	1	1.0
1114	3	1.0
31692	2	1.0
79677	3	1.0
2443	1	1.0
31694	2	1.0
1112	5	1.0
78349	12	1.0
2442	1	1.0
1111	6	1.0
3773	2	1.0
3774	2	1.0
92637	3	1.0
1119	1	1.0
184721	1	1.0
3790	1	1.0
67695	5	1.0
65037	1	1.0
3792	1	1.0
3793	5	1.0
3794	2	1.0
2463	2	1.0
1132	1	1.0
1131	1	1.0
2462	11	1.0
1130	11	1.0
2460	11	1.0
1129	5	1.0
31685	2	1.0
2458	2	1.0
1127	5	1.0
1126	2	1.0
2456	11	1.0
1125	2	1.0
1124	1	1.0
2455	1	1.0
1123	6	1.0
2453	1	1.0
3784	2	1.0
157130	1	1.0
3785	2	1.0
3786	2	1.0
3787	2	1.0
3788	1	1.0
121129	2	1.0
3789	1	1.0
158402	5	1.0
91337	2	1.0
92665	2	1.0
2474	1	1.0
2473	2	1.0
2472	2	1.0
2471	5	1.0
1140	1	1.0
2470	7	1.0
172705	6	1.0
79695	5	1.0
2469	2	1.0
2468	5	1.0
1137	14	1.0
1136	7	1.0
2467	3	1.0
1135	2	1.0
2465	11	1.0
3795	1	1.0
3797	8	1.0
3798	1	1.0
3799	4	1.0
66371	1	1.0
133115	6	1.0
44972	2	1.0
135777	10	1.0
93982	12	1.0
44974	1	1.0
93988	1	1.0
91325	1	1.0
91323	2	1.0
2485	2	1.0
2483	7	1.0
2482	2	1.0
1151	4	1.0
117922	7	1.0
2481	1	1.0
93980	2	1.0
1150	1	1.0
79684	2	1.0
1148	4	1.0
31664	5	1.0
2478	2	1.0
1147	6	1.0
2477	7	1.0
2476	5	1.0
2475	5	1.0
1144	6	1.0
31660	5	1.0
105954	5	1.0
50800	1	1.0
50802	2	1.0
160718	4	1.0
50804	1	1.0
91355	7	1.0
159755	2	1.0
50806	2	1.0
91353	7	1.0
89030	2	1.0
135787	6	1.0
2496	2	1.0
2495	4	1.0
2494	6	1.0
1163	1	1.0
1162	2	1.0
2493	1	1.0
2492	2	1.0
92681	5	1.0
1161	1	1.0
2491	2	1.0
2490	5	1.0
2488	1	1.0
1156	1	1.0
89039	1	1.0
31658	7	1.0
92674	1	1.0
160730	5	1.0
1176	1	1.0
1175	2	1.0
1173	2	1.0
1172	1	1.0
1171	2	1.0
1170	5	1.0
121171	6	1.0
121169	1	1.0
80693	2	1.0
1167	2	1.0
2498	2	1.0
2497	14	1.0
89028	11	1.0
169180	8	1.0
1187	1	1.0
1186	1	1.0
72178	2	1.0
1185	1	1.0
1184	2	1.0
1183	1	1.0
25865	1	1.0
72171	5	1.0
1180	2	1.0
36529	5	1.0
97470	5	1.0
1179	3	1.0
1178	1	1.0
1177	1	1.0
37853	5	1.0
36525	2	1.0
37857	7	1.0
36527	1	1.0
1190	3	1.0
49824	1	1.0
49822	1	1.0
98799	4	1.0
103341	5	1.0
128620	3	1.0
1198	5	1.0
1197	5	1.0
1196	5	1.0
1194	2	1.0
1193	1	1.0
1192	6	1.0
1191	6	1.0
36517	1	1.0
56941	2	1.0
36519	5	1.0
1189	6	1.0
1188	2	1.0
25870	2	1.0
103335	4	1.0
56949	2	1.0
84156	6	1.0
37844	2	1.0
103339	5	1.0
102007	4	1.0
84152	9	1.0
68932	1	1.0
130970	2	1.0
130976	1	1.0
184791	2	1.0
25841	1	1.0
130978	2	1.0
36509	5	1.0
1199	13	1.0
55620	6	1.0
37830	5	1.0
84187	5	1.0
84189	3	1.0
129937	5	1.0
8600	3	1.0
8601	2	1.0
25850	2	1.0
68945	5	1.0
67618	2	1.0
25856	1	1.0
300	1	1.0
96150	6	1.0
301	1	1.0
142961	2	1.0
302	1	1.0
303	5	1.0
304	2	1.0
140301	2	1.0
305	2	1.0
306	1	1.0
307	1	1.0
104644	2	1.0
308	2	1.0
25826	2	1.0
25827	2	1.0
103372	5	1.0
8611	2	1.0
68954	7	1.0
8610	2	1.0
68952	2	1.0
68959	5	1.0
114028	2	1.0
310	2	1.0
81932	1	1.0
311	11	1.0
312	2	1.0
313	4	1.0
314	10	1.0
315	5	1.0
316	5	1.0
133195	5	1.0
317	2	1.0
8605	5	1.0
318	3	1.0
319	2	1.0
8609	2	1.0
8607	7	1.0
103384	5	1.0
8622	6	1.0
8623	2	1.0
8620	2	1.0
25833	1	1.0
25834	7	1.0
320	17	1.0
321	1	1.0
322	2	1.0
324	2	1.0
325	2	1.0
326	1	1.0
327	5	1.0
328	11	1.0
329	7	1.0
8614	2	1.0
8617	1	1.0
66310	1	1.0
25805	2	1.0
8633	5	1.0
7301	1	1.0
7302	5	1.0
8632	2	1.0
127323	5	1.0
80615	7	1.0
81949	2	1.0
116668	5	1.0
330	5	1.0
53000	11	1.0
331	1	1.0
127319	8	1.0
333	2	1.0
334	1	1.0
335	12	1.0
336	1	1.0
337	1	1.0
338	5	1.0
8626	11	1.0
339	2	1.0
8640	5	1.0
8641	2	1.0
7310	5	1.0
66320	6	1.0
8644	5	1.0
102033	5	1.0
7312	2	1.0
7311	1	1.0
8645	3	1.0
103366	5	1.0
8643	2	1.0
340	7	1.0
341	1	1.0
342	2	1.0
343	10	1.0
344	2	1.0
345	2	1.0
346	1	1.0
347	1	1.0
348	2	1.0
349	5	1.0
7305	3	1.0
172793	7	1.0
102025	10	1.0
7304	4	1.0
8638	1	1.0
7307	5	1.0
157172	5	1.0
8636	5	1.0
7306	2	1.0
128594	2	1.0
7321	8	1.0
7320	14	1.0
8650	1	1.0
7323	2	1.0
8656	3	1.0
7325	5	1.0
74754	2	1.0
7324	7	1.0
74750	11	1.0
164200	4	1.0
350	1	1.0
128592	12	1.0
351	2	1.0
352	2	1.0
59129	5	1.0
353	5	1.0
354	1	1.0
355	10	1.0
356	2	1.0
59126	2	1.0
85414	5	1.0
50792	2	1.0
357	2	1.0
358	1	1.0
50794	5	1.0
85412	13	1.0
359	2	1.0
7316	2	1.0
50796	1	1.0
140237	1	1.0
7315	2	1.0
7318	1	1.0
50798	7	1.0
49793	1	1.0
7317	7	1.0
7319	2	1.0
10	5	1.0
11	2	1.0
12	2	1.0
13	7	1.0
6001	2	1.0
165529	1	1.0
14	1	1.0
8666	5	1.0
15	5	1.0
72104	4	1.0
7333	3	1.0
8667	1	1.0
16	3	1.0
6002	1	1.0
17	1	1.0
6005	2	1.0
7336	1	1.0
47124	7	1.0
8665	5	1.0
18	2	1.0
7335	17	1.0
19	2	1.0
73431	2	1.0
360	5	1.0
361	2	1.0
59131	11	1.0
363	6	1.0
364	7	1.0
365	1	1.0
60128	2	1.0
366	1	1.0
60126	5	1.0
367	5	1.0
368	7	1.0
369	1	1.0
85401	5	1.0
7327	1	1.0
47122	2	1.0
140247	1	1.0
36477	2	1.0
7326	3	1.0
7328	1	1.0
20	5	1.0
21	2	1.0
22	3	1.0
23	5	1.0
7340	2	1.0
24	1	1.0
6012	2	1.0
25	1	1.0
8677	5	1.0
6014	5	1.0
62792	3	1.0
26	1	1.0
7345	5	1.0
7344	2	1.0
27	10	1.0
6013	5	1.0
7347	12	1.0
6016	5	1.0
29	7	1.0
61465	5	1.0
59143	2	1.0
164226	5	1.0
62799	1	1.0
370	5	1.0
8670	3	1.0
371	2	1.0
165551	1	1.0
372	2	1.0
373	8	1.0
59141	10	1.0
374	10	1.0
85438	1	1.0
376	5	1.0
377	5	1.0
378	2	1.0
379	5	1.0
6006	2	1.0
6009	3	1.0
49772	1	1.0
30	3	1.0
31	1	1.0
32	12	1.0
6021	3	1.0
8684	7	1.0
7352	2	1.0
34	10	1.0
8685	2	1.0
6020	2	1.0
7354	2	1.0
6023	2	1.0
72129	3	1.0
36	3	1.0
6022	1	1.0
6025	2	1.0
165549	1	1.0
38	10	1.0
39	2	1.0
6027	1	1.0
7357	1	1.0
380	5	1.0
381	1	1.0
382	1	1.0
383	16	1.0
385	1	1.0
386	1	1.0
387	5	1.0
388	1	1.0
140265	2	1.0
389	1	1.0
140267	11	1.0
7349	1	1.0
7348	8	1.0
60141	10	1.0
40	1	1.0
41	1	1.0
42	5	1.0
43	1	1.0
8695	2	1.0
44	5	1.0
6031	1	1.0
7362	3	1.0
45	2	1.0
46	1	1.0
47	12	1.0
7364	2	1.0
6033	2	1.0
6036	2	1.0
48	4	1.0
7367	2	1.0
49	1	1.0
7366	2	1.0
6035	3	1.0
7369	5	1.0
7368	3	1.0
74795	5	1.0
390	5	1.0
391	3	1.0
393	5	1.0
25788	3	1.0
74791	4	1.0
6030	2	1.0
7361	1	1.0
8690	2	1.0
25782	2	1.0
50	3	1.0
86781	1	1.0
52	2	1.0
53	7	1.0
54	10	1.0
55	1	1.0
7373	5	1.0
6042	6	1.0
7376	5	1.0
57	1	1.0
48416	2	1.0
6044	11	1.0
58	2	1.0
7375	2	1.0
48414	7	1.0
7377	3	1.0
6049	1	1.0
48412	5	1.0
7379	1	1.0
25795	2	1.0
72142	5	1.0
25797	15	1.0
127298	2	1.0
7372	1	1.0
6041	1	1.0
6040	11	1.0
7371	1	1.0
6039	2	1.0
60	7	1.0
61	1	1.0
62	1	1.0
60161	5	1.0
63	2	1.0
64	2	1.0
65	2	1.0
66	5	1.0
7387	5	1.0
68	2	1.0
6055	1	1.0
49735	2	1.0
7386	7	1.0
69	2	1.0
6058	11	1.0
56908	2	1.0
6057	5	1.0
6059	5	1.0
73488	5	1.0
7381	5	1.0
7380	2	1.0
25769	2	1.0
7382	1	1.0
6051	5	1.0
96121	2	1.0
178827	7	1.0
141544	5	1.0
56915	7	1.0
70	5	1.0
71	5	1.0
72	2	1.0
74	1	1.0
75	2	1.0
76	5	1.0
77	6	1.0
7396	1	1.0
78	5	1.0
6064	1	1.0
7395	2	1.0
6067	2	1.0
79	1	1.0
73499	5	1.0
25773	3	1.0
72167	5	1.0
7390	1	1.0
96114	3	1.0
72165	5	1.0
6060	2	1.0
7394	5	1.0
6063	1	1.0
6062	6	1.0
96110	2	1.0
56921	5	1.0
25771	13	1.0
37741	3	1.0
80	10	1.0
81	3	1.0
82	2	1.0
83	1	1.0
85	1	1.0
86	5	1.0
87	10	1.0
89	5	1.0
6078	5	1.0
66297	5	1.0
6070	1	1.0
111759	5	1.0
44943	6	1.0
92	1	1.0
93	2	1.0
94	2	1.0
96	2	1.0
97	3	1.0
177593	3	1.0
99	6	1.0
6086	3	1.0
44931	1	1.0
111743	2	1.0
44937	3	1.0
3806	16	1.0
3807	7	1.0
3808	1	1.0
164280	1	1.0
44929	1	1.0
3809	2	1.0
3801	1	1.0
80590	1	1.0
3802	5	1.0
111732	1	1.0
109416	2	1.0
6090	2	1.0
159717	1	1.0
91273	5	1.0
6093	4	1.0
6095	5	1.0
3814	2	1.0
3816	1	1.0
31610	1	1.0
3819	2	1.0
31617	5	1.0
3810	1	1.0
3811	1	1.0
3812	2	1.0
3813	1	1.0
91266	10	1.0
91261	1	1.0
3825	2	1.0
3826	11	1.0
3827	5	1.0
62718	2	1.0
50740	6	1.0
3821	2	1.0
3822	1	1.0
3824	1	1.0
111795	2	1.0
32917	2	1.0
61401	5	1.0
189547	5	1.0
61406	1	1.0
3836	5	1.0
2504	2	1.0
3837	5	1.0
2503	1	1.0
3838	11	1.0
2502	2	1.0
2501	1	1.0
3839	11	1.0
2500	2	1.0
3830	2	1.0
3831	2	1.0
3832	11	1.0
3833	11	1.0
3834	7	1.0
2506	2	1.0
2505	1	1.0
3835	8	1.0
74727	2	1.0
152270	1	1.0
111785	5	1.0
108156	5	1.0
109487	9	1.0
32906	1	1.0
109483	2	1.0
3847	11	1.0
2515	11	1.0
2514	2	1.0
3849	11	1.0
2513	11	1.0
2512	1	1.0
2511	3	1.0
140289	2	1.0
122433	11	1.0
3840	11	1.0
3841	5	1.0
3843	11	1.0
2518	2	1.0
3844	1	1.0
2517	11	1.0
3845	1	1.0
3846	2	1.0
2516	11	1.0
2526	9	1.0
3858	2	1.0
3859	6	1.0
2525	5	1.0
2524	5	1.0
2523	1	1.0
2522	1	1.0
59103	5	1.0
2521	5	1.0
2520	1	1.0
86721	4	1.0
111781	5	1.0
3851	2	1.0
3852	2	1.0
3855	1	1.0
2528	5	1.0
3857	8	1.0
2527	5	1.0
3870	1	1.0
3871	1	1.0
2540	5	1.0
2537	7	1.0
1206	3	1.0
3869	2	1.0
59118	2	1.0
2535	5	1.0
1204	7	1.0
2534	5	1.0
1202	2	1.0
2533	5	1.0
1201	5	1.0
2532	5	1.0
2531	5	1.0
1200	5	1.0
2530	5	1.0
3861	2	1.0
3862	2	1.0
3863	1	1.0
3864	5	1.0
3865	2	1.0
1209	5	1.0
2539	2	1.0
1208	5	1.0
2538	6	1.0
3868	5	1.0
1207	1	1.0
152284	1	1.0
25905	2	1.0
67788	2	1.0
91414	4	1.0
25906	1	1.0
65126	2	1.0
3882	2	1.0
1220	5	1.0
2551	1	1.0
145491	10	1.0
53140	5	1.0
1217	1	1.0
53143	5	1.0
2548	11	1.0
1216	7	1.0
103606	2	1.0
2546	1	1.0
103609	2	1.0
128908	7	1.0
1215	5	1.0
1214	11	1.0
1213	3	1.0
2544	1	1.0
1212	17	1.0
1211	1	1.0
2542	2	1.0
2541	1	1.0
1210	5	1.0
3872	1	1.0
3873	2	1.0
128900	6	1.0
128902	6	1.0
3877	5	1.0
103602	2	1.0
2549	5	1.0
